Item ID,Weight(in kg.),PricePerUnit,Quantity,Shipping Cost,ShippingRevenue,LogisticProfit,DeliveryStatus
734,170,7,148,12,93,81,FALSE
735,165,2,45,20,99,79,FALSE
736,45,2,278,13,84,71,True
737,197,12,173,17,57,40,FALSE
738,89,23,137,5,45,40,FALSE
739,133,25,57,16,29,13,FALSE
740,167,15,101,18,86,68,FALSE
741,79,18,31,8,70,62,FALSE
742,68,29,201,17,25,8,FALSE
743,174,17,226,17,61,44,FALSE
744,34,20,181,2,87,85,FALSE
745,198,3,211,17,23,6,FALSE
746,83,12,242,19,42,23,True
747,132,19,120,20,44,24,FALSE
748,155,8,244,3,53,50,FALSE
749,51,5,224,7,80,73,FALSE
750,56,26,52,14,97,83,FALSE
751,62,18,205,11,34,23,FALSE
752,129,20,163,2,52,50,FALSE
753,174,9,158,2,75,73,FALSE
754,124,23,89,19,41,22,FALSE
755,156,18,39,6,69,63,FALSE
756,58,14,68,17,46,29,FALSE
757,34,14,143,12,99,87,FALSE
758,115,4,215,16,45,29,FALSE
759,95,17,179,20,26,6,FALSE
760,34,30,278,6,42,36,FALSE
761,160,25,69,16,23,7,FALSE
762,125,26,263,3,27,24,FALSE
763,191,2,288,7,98,91,True
764,67,2,188,9,75,66,FALSE
765,149,7,154,6,100,94,FALSE
766,79,26,82,10,71,61,FALSE
767,70,18,187,19,23,4,FALSE
768,93,11,141,2,25,23,FALSE
769,197,18,237,3,37,34,FALSE
770,58,10,60,16,86,70,FALSE
771,87,17,168,4,70,66,True
772,61,7,120,19,81,62,FALSE
773,61,2,78,13,40,27,FALSE
774,168,24,254,7,78,71,FALSE
775,174,17,267,20,58,38,FALSE
776,39,9,53,5,40,35,FALSE
777,33,4,44,9,30,21,FALSE
778,56,24,98,13,89,76,FALSE
779,86,7,227,20,24,4,FALSE
780,52,3,248,11,54,43,FALSE
781,27,3,144,16,90,74,FALSE
782,73,28,287,5,40,35,FALSE
783,31,15,270,11,54,43,FALSE
784,194,8,139,12,49,37,FALSE
785,199,29,164,16,37,21,FALSE
786,85,22,97,11,37,26,FALSE
787,29,11,180,20,60,40,FALSE
788,26,25,106,3,23,20,FALSE
789,95,16,53,2,62,60,FALSE
790,144,26,173,1,86,85,FALSE
791,118,12,231,2,57,55,FALSE
792,131,3,85,8,40,32,FALSE
793,130,25,116,5,32,27,FALSE
794,151,28,24,13,76,63,FALSE
795,41,10,170,1,40,39,FALSE
796,88,28,250,6,64,58,FALSE
797,131,18,138,10,50,40,FALSE
798,135,19,120,12,99,87,FALSE
799,137,20,64,14,92,78,FALSE
800,180,13,213,2,22,20,FALSE
801,158,25,123,18,99,81,True
802,48,23,198,20,55,35,FALSE
803,145,8,59,12,27,15,FALSE
804,70,1,199,1,87,86,FALSE
805,175,27,269,4,49,45,FALSE
806,78,12,40,1,22,21,FALSE
807,57,18,179,5,89,84,FALSE
808,168,29,172,8,32,24,FALSE
809,62,17,263,15,78,63,FALSE
810,57,4,249,13,100,87,FALSE
811,88,27,250,18,71,53,FALSE
812,175,7,128,3,58,55,FALSE
813,99,3,59,6,40,34,FALSE
814,96,20,219,6,72,66,FALSE
815,128,18,226,11,35,24,FALSE
816,143,3,38,11,57,46,FALSE
817,181,8,112,9,60,51,FALSE
818,87,18,271,14,85,71,FALSE
819,144,22,278,14,61,47,FALSE
820,81,10,65,20,59,39,FALSE
821,134,24,80,12,48,36,FALSE
822,185,25,217,6,71,65,FALSE
823,72,13,265,9,20,11,FALSE
824,86,26,262,12,64,52,FALSE
825,45,28,155,9,78,69,FALSE
826,182,6,255,20,97,77,FALSE
827,131,9,196,14,77,63,FALSE
828,157,25,202,12,76,64,FALSE
829,85,30,230,13,84,71,FALSE
830,129,21,128,9,51,42,FALSE
831,171,11,271,4,64,60,FALSE
832,26,5,47,10,53,43,FALSE
833,69,21,141,20,74,54,FALSE
834,171,21,160,5,36,31,FALSE
835,24,6,21,14,43,29,FALSE
836,154,28,140,3,83,80,FALSE
837,139,22,123,15,87,72,FALSE
838,130,23,279,2,87,85,FALSE
839,193,25,185,15,66,51,FALSE
840,175,10,294,19,56,37,FALSE
841,100,12,34,9,91,82,FALSE
842,30,14,234,15,23,8,FALSE
843,29,13,167,3,54,51,FALSE
844,171,30,263,3,46,43,FALSE
845,94,9,54,20,47,27,FALSE
846,48,24,264,1,86,85,FALSE
847,81,13,209,12,59,47,FALSE
848,54,3,157,7,47,40,FALSE
849,76,3,272,13,86,73,FALSE
850,69,7,135,4,36,32,FALSE
851,162,17,229,8,71,63,FALSE
852,84,22,106,5,24,19,FALSE
853,196,9,249,14,77,63,FALSE
854,100,21,268,11,58,47,FALSE
855,36,10,37,9,95,86,FALSE
856,139,26,227,14,20,6,FALSE
857,133,11,94,13,93,80,FALSE
858,101,17,262,19,66,47,FALSE
859,171,16,24,19,47,28,FALSE
860,182,25,142,15,51,36,FALSE
861,126,8,152,10,82,72,FALSE
862,101,3,110,14,91,77,FALSE
863,40,24,246,1,59,58,FALSE
864,175,7,142,20,29,9,FALSE
865,63,2,77,11,96,85,FALSE
866,25,7,52,6,89,83,True
867,130,22,123,12,44,32,FALSE
868,147,30,36,9,24,15,FALSE
869,145,29,141,15,51,36,FALSE
870,169,16,214,1,93,92,FALSE
871,172,7,164,17,82,65,FALSE
872,133,12,100,4,69,65,FALSE
873,85,23,186,12,52,40,FALSE
874,187,19,168,15,31,16,FALSE
875,91,13,292,1,73,72,FALSE
876,150,2,206,3,21,18,FALSE
877,135,28,224,20,82,62,FALSE
878,97,19,82,1,46,45,FALSE
879,195,13,99,8,27,19,FALSE
880,70,9,132,8,38,30,FALSE
881,26,2,181,15,32,17,FALSE
882,53,10,102,6,50,44,FALSE
883,119,5,249,10,52,42,FALSE
884,27,19,150,9,42,33,FALSE
885,64,26,224,5,86,81,FALSE
886,198,26,29,6,57,51,FALSE
887,68,27,116,6,49,43,FALSE
888,32,29,287,6,22,16,FALSE
889,47,27,289,8,61,53,FALSE
890,147,9,225,4,45,41,FALSE
891,98,17,164,13,69,56,FALSE
892,184,5,259,4,46,42,FALSE
893,85,24,92,14,22,8,FALSE
894,24,1,193,4,94,90,FALSE
895,126,2,27,19,100,81,FALSE
896,169,14,223,9,51,42,FALSE
897,104,28,134,8,93,85,FALSE
898,123,9,224,3,54,51,FALSE
899,175,10,115,9,88,79,FALSE
900,137,23,143,19,21,2,FALSE
901,78,4,199,12,74,62,FALSE
902,22,4,206,15,32,17,FALSE
903,111,24,234,11,20,9,FALSE
904,128,12,92,17,98,81,FALSE
905,94,1,167,18,48,30,FALSE
906,154,12,296,19,23,4,FALSE
907,48,22,283,15,59,44,FALSE
908,49,4,47,6,52,46,FALSE
909,176,10,122,12,39,27,FALSE
910,88,8,141,15,28,13,FALSE
911,95,10,61,18,58,40,FALSE
912,141,21,213,2,76,74,FALSE
913,157,19,50,17,58,41,FALSE
914,54,5,271,18,50,32,FALSE
915,61,30,110,4,84,80,FALSE
916,160,26,213,12,82,70,FALSE
917,36,7,124,4,67,63,FALSE
918,175,14,70,2,94,92,FALSE
919,190,4,117,15,31,16,FALSE
920,77,5,189,8,68,60,FALSE
921,79,23,80,16,25,9,FALSE
922,163,28,79,7,56,49,FALSE
923,41,22,39,6,32,26,FALSE
924,129,15,133,1,81,80,FALSE
925,78,25,46,20,24,4,FALSE
926,73,19,123,6,68,62,FALSE
927,174,9,122,8,84,76,FALSE
928,39,10,135,10,31,21,FALSE
929,82,21,262,9,27,18,FALSE
930,110,5,243,16,26,10,FALSE
931,188,27,255,1,76,75,FALSE
932,172,11,266,17,61,44,FALSE
933,42,25,244,6,68,62,FALSE
934,181,11,203,15,28,13,FALSE
935,28,30,277,15,74,59,FALSE
936,162,8,40,4,59,55,FALSE
937,44,15,125,9,84,75,FALSE
938,129,24,56,15,39,24,FALSE
939,68,4,199,7,40,33,FALSE
940,104,13,170,11,21,10,FALSE
941,148,30,257,8,77,69,True
942,109,19,268,17,40,23,FALSE
943,56,5,298,5,24,19,FALSE
944,173,11,76,5,73,68,FALSE
945,65,10,256,12,50,38,FALSE
946,44,1,144,4,76,72,FALSE
947,87,21,146,14,48,34,FALSE
948,82,25,246,8,43,35,FALSE
949,123,19,272,12,65,53,FALSE
950,102,11,187,14,58,44,FALSE
951,43,7,97,8,90,82,FALSE
952,93,12,269,14,67,53,FALSE
953,64,20,52,8,33,25,True
954,153,8,165,4,63,59,FALSE
955,144,19,59,14,77,63,FALSE
956,162,5,64,3,21,18,FALSE
957,27,16,92,15,85,70,FALSE
958,40,28,232,1,21,20,FALSE
959,195,13,37,12,90,78,FALSE
960,22,19,231,6,65,59,FALSE
961,131,11,108,18,62,44,FALSE
962,106,14,191,12,26,14,FALSE
963,129,16,234,20,60,40,FALSE
964,187,16,56,2,70,68,FALSE
965,35,24,231,20,91,71,FALSE
966,191,4,227,1,64,63,FALSE
967,156,20,114,2,70,68,FALSE
968,115,3,27,17,68,51,FALSE
969,153,28,254,10,82,72,FALSE
970,117,26,25,19,48,29,FALSE
971,106,6,212,1,29,28,FALSE
972,118,24,231,3,31,28,FALSE
973,128,30,285,3,76,73,FALSE
974,196,10,227,12,25,13,FALSE
975,194,9,41,12,72,60,FALSE
976,41,27,236,6,65,59,FALSE
977,155,14,77,11,79,68,FALSE
978,139,21,91,10,21,11,FALSE
979,66,6,68,2,64,62,FALSE
980,56,16,44,12,38,26,FALSE
981,193,11,184,4,30,26,FALSE
982,186,22,68,2,51,49,FALSE
983,44,3,45,15,34,19,FALSE
984,21,29,145,16,44,28,FALSE
985,145,5,140,1,28,27,FALSE
986,162,19,255,12,54,42,FALSE
987,79,19,107,6,46,40,FALSE
988,159,27,235,6,31,25,True
989,133,18,156,11,88,77,FALSE
990,51,30,233,18,99,81,FALSE
991,135,17,251,8,65,57,FALSE
992,144,20,153,16,20,4,FALSE
993,93,11,175,11,42,31,True
994,97,6,62,12,36,24,FALSE
995,85,8,137,20,79,59,FALSE
996,158,7,225,17,72,55,FALSE
997,24,5,121,2,99,97,FALSE
998,148,14,100,11,71,60,FALSE
999,40,27,290,19,32,13,FALSE
1000,110,4,160,12,53,41,FALSE
1001,190,16,202,19,64,45,FALSE
1002,99,19,280,11,79,68,FALSE
1003,69,14,114,1,90,89,FALSE
1004,33,29,181,13,27,14,FALSE
1005,26,20,85,6,22,16,FALSE
1006,83,9,95,8,42,34,FALSE
1007,75,20,261,8,36,28,FALSE
1008,190,1,159,2,92,90,FALSE
1009,125,15,140,8,94,86,FALSE
1010,100,27,87,5,26,21,True
1011,137,10,103,3,56,53,FALSE
1012,185,14,77,12,30,18,FALSE
1013,161,23,144,20,21,1,FALSE
1014,33,17,38,4,33,29,FALSE
1015,53,28,299,20,40,20,FALSE
1016,41,21,285,13,42,29,FALSE
1017,131,6,69,11,80,69,FALSE
1018,27,12,55,2,55,53,FALSE
1019,43,19,60,1,81,80,FALSE
1020,54,16,212,9,91,82,FALSE
1021,126,23,141,5,58,53,FALSE
1022,75,10,46,20,87,67,FALSE
1023,133,4,39,3,94,91,FALSE
1024,30,10,210,18,22,4,FALSE
1025,108,12,230,14,23,9,FALSE
1026,99,2,71,2,39,37,FALSE
1027,152,4,73,10,21,11,FALSE
1028,123,3,167,5,52,47,FALSE
1029,67,30,236,11,22,11,FALSE
1030,82,22,78,11,95,84,FALSE
1031,31,11,139,11,25,14,FALSE
1032,194,18,64,16,31,15,FALSE
1033,36,6,247,8,29,21,FALSE
1034,72,3,233,12,48,36,FALSE
1035,29,28,298,7,97,90,FALSE
1036,186,1,224,17,88,71,FALSE
1037,33,8,54,7,75,68,FALSE
1038,84,26,142,19,73,54,FALSE
1039,175,13,263,2,82,80,FALSE
1040,114,16,95,3,93,90,FALSE
1041,37,19,167,20,99,79,FALSE
1042,160,20,193,6,93,87,FALSE
1043,156,16,236,13,67,54,FALSE
1044,186,30,129,5,76,71,FALSE
1045,43,11,54,1,96,95,FALSE
1046,132,14,182,2,50,48,FALSE
1047,75,30,54,15,71,56,FALSE
1048,184,30,279,6,45,39,FALSE
1049,166,30,133,18,72,54,FALSE
1050,63,25,66,3,96,93,FALSE
1051,179,3,104,2,39,37,FALSE
1052,30,9,214,15,92,77,FALSE
1053,194,8,120,2,49,47,FALSE
1054,191,22,136,19,74,55,FALSE
1055,109,30,154,16,44,28,FALSE
1056,29,24,299,5,86,81,FALSE
1057,167,17,33,8,30,22,FALSE
1058,187,1,195,18,86,68,FALSE
1059,184,20,154,9,64,55,FALSE
1060,64,18,159,5,78,73,FALSE
1061,118,6,275,7,45,38,FALSE
1062,100,6,156,17,21,4,FALSE
1063,110,26,121,9,32,23,FALSE
1064,73,11,141,9,82,73,FALSE
1065,98,2,280,20,93,73,FALSE
1066,134,23,226,17,93,76,FALSE
1067,113,19,278,14,87,73,FALSE
1068,163,4,291,1,87,86,FALSE
1069,32,10,76,18,95,77,FALSE
1070,30,5,218,1,79,78,FALSE
1071,128,24,262,16,80,64,FALSE
1072,131,13,176,9,69,60,FALSE
1073,161,15,158,4,39,35,FALSE
1074,75,8,273,8,40,32,FALSE
1075,102,24,85,13,22,9,FALSE
1076,108,27,269,3,88,85,FALSE
1077,58,13,27,14,67,53,FALSE
1078,119,1,105,14,81,67,FALSE
1079,102,29,161,4,43,39,FALSE
1080,181,13,267,5,83,78,FALSE
1081,181,7,82,4,49,45,FALSE
1082,183,4,257,8,27,19,FALSE
1083,40,12,273,10,47,37,True
1084,24,2,193,5,33,28,FALSE
1085,142,15,37,4,39,35,FALSE
1086,178,3,236,6,77,71,FALSE
1087,114,30,228,6,38,32,FALSE
1088,23,6,295,19,81,62,FALSE
1089,68,24,142,8,66,58,FALSE
1090,27,9,60,2,57,55,FALSE
1091,125,12,264,5,93,88,FALSE
1092,199,1,250,4,36,32,FALSE
1093,63,14,89,7,80,73,FALSE
1094,35,22,277,7,32,25,FALSE
1095,24,1,300,7,87,80,FALSE
1096,154,8,84,1,95,94,FALSE
1097,156,2,281,9,84,75,FALSE
1098,72,9,103,12,36,24,FALSE
1099,80,20,91,4,60,56,FALSE
1100,52,15,147,16,23,7,True
1101,140,28,241,10,82,72,FALSE
1102,59,19,58,5,87,82,FALSE
1103,90,4,84,6,44,38,FALSE
1104,128,6,137,2,100,98,FALSE
1105,141,8,250,3,28,25,FALSE
1106,35,24,56,5,38,33,FALSE
1107,161,27,252,6,90,84,FALSE
1108,195,5,199,1,29,28,FALSE
1109,47,15,213,19,87,68,FALSE
1110,175,30,161,4,64,60,FALSE
1111,181,6,98,11,87,76,FALSE
1112,75,9,193,5,31,26,FALSE
1113,112,3,47,13,31,18,FALSE
1114,135,18,216,9,81,72,True
1115,87,10,64,7,37,30,FALSE
1116,193,29,120,2,79,77,FALSE
1117,45,1,45,5,20,15,FALSE
1118,64,18,105,12,98,86,FALSE
1119,180,16,186,7,59,52,FALSE
1120,103,21,238,14,44,30,FALSE
1121,144,17,251,11,71,60,FALSE
1122,73,11,26,15,91,76,FALSE
1123,29,22,178,3,25,22,FALSE
1124,51,2,70,18,40,22,FALSE
1125,153,22,244,3,84,81,FALSE
1126,46,26,59,20,36,16,FALSE
1127,195,8,300,19,25,6,FALSE
1128,100,30,271,11,29,18,FALSE
1129,51,29,287,19,48,29,FALSE
1130,75,11,100,3,84,81,FALSE
1131,32,8,84,17,50,33,FALSE
1132,114,20,126,12,42,30,FALSE
1133,24,7,233,5,60,55,FALSE
1134,188,27,214,7,48,41,FALSE
1135,172,3,192,7,33,26,FALSE
1136,169,20,244,5,59,54,FALSE
1137,199,26,70,14,26,12,FALSE
1138,171,27,120,5,46,41,FALSE
1139,133,28,83,14,81,67,FALSE
1140,68,29,76,3,45,42,FALSE
1141,26,12,137,1,37,36,FALSE
1142,103,27,231,2,28,26,FALSE
1143,167,11,60,8,27,19,FALSE
1144,154,26,253,7,82,75,FALSE
1145,163,8,123,19,79,60,FALSE
1146,154,11,223,12,89,77,FALSE
1147,159,28,79,13,22,9,FALSE
1148,148,9,51,2,69,67,FALSE
1149,46,30,67,8,92,84,FALSE
1150,165,7,75,20,30,10,FALSE
1151,44,16,40,5,57,52,FALSE
1152,193,19,22,1,25,24,FALSE
1153,47,19,131,6,56,50,FALSE
1154,111,6,92,11,68,57,FALSE
1155,119,3,33,18,67,49,FALSE
1156,95,8,107,19,45,26,FALSE
1157,47,15,125,7,56,49,FALSE
1158,177,30,271,13,96,83,FALSE
1159,133,8,166,5,61,56,FALSE
1160,140,9,142,6,28,22,FALSE
1161,66,20,159,18,43,25,FALSE
1162,55,25,119,1,84,83,FALSE
1163,78,6,211,6,43,37,FALSE
1164,130,30,252,19,87,68,FALSE
1165,79,18,192,19,76,57,FALSE
1166,104,20,250,9,46,37,FALSE
1167,84,16,253,4,63,59,FALSE
1168,50,22,33,14,80,66,FALSE
1169,28,16,139,1,30,29,FALSE
1170,107,20,122,20,60,40,FALSE
1171,152,28,291,1,86,85,FALSE
1172,122,5,285,9,52,43,FALSE
1173,60,12,64,11,66,55,FALSE
1174,85,4,254,14,76,62,FALSE
1175,64,10,39,13,93,80,FALSE
1176,26,2,287,5,20,15,FALSE
1177,30,13,36,12,63,51,FALSE
1178,30,28,133,19,83,64,FALSE
1179,157,13,92,7,71,64,FALSE
1180,51,20,267,7,23,16,FALSE
1181,192,11,272,13,26,13,FALSE
1182,90,12,265,4,80,76,FALSE
1183,172,24,33,18,80,62,FALSE
1184,90,8,284,6,36,30,FALSE
1185,108,12,83,18,94,76,FALSE
1186,185,4,280,13,73,60,FALSE
1187,178,6,27,9,35,26,FALSE
1188,194,9,253,1,51,50,FALSE
1189,60,28,48,6,75,69,FALSE
1190,140,27,167,14,54,40,FALSE
1191,158,5,183,18,96,78,FALSE
1192,83,5,295,14,67,53,FALSE
1193,78,15,260,4,42,38,FALSE
1194,89,9,199,2,26,24,FALSE
1195,48,18,236,3,91,88,FALSE
1196,66,11,272,14,40,26,FALSE
1197,112,13,241,10,46,36,FALSE
1198,98,10,98,17,34,17,FALSE
1199,99,30,20,10,47,37,FALSE
1200,175,17,217,8,64,56,FALSE
1201,89,17,244,2,34,32,FALSE
1202,189,1,205,15,75,60,FALSE
1203,182,1,292,6,84,78,FALSE
1204,78,18,159,8,72,64,FALSE
1205,182,21,201,3,28,25,FALSE
1206,44,25,261,19,71,52,FALSE
1207,46,13,90,13,33,20,FALSE
1208,95,19,87,12,51,39,FALSE
1209,160,17,271,3,95,92,FALSE
1210,25,14,20,18,35,17,FALSE
1211,50,22,279,10,65,55,FALSE
1212,126,7,80,3,91,88,FALSE
1213,138,26,215,20,52,32,True
1214,146,30,145,16,68,52,FALSE
1215,127,8,300,10,98,88,FALSE
1216,86,9,269,17,100,83,FALSE
1217,30,3,48,17,95,78,FALSE
1218,127,15,237,17,82,65,FALSE
1219,58,24,189,1,59,58,FALSE
1220,72,23,99,20,87,67,FALSE
1221,115,21,62,13,96,83,FALSE
1222,49,16,234,7,84,77,FALSE
1223,91,21,191,1,93,92,FALSE
1224,174,16,158,15,29,14,FALSE
1225,26,2,234,12,86,74,FALSE
1226,190,15,209,2,69,67,FALSE
1227,154,20,293,4,25,21,FALSE
1228,63,7,45,14,51,37,FALSE
1229,63,21,82,8,29,21,FALSE
1230,40,8,81,15,77,62,FALSE
1231,69,29,287,1,77,76,FALSE
1232,123,30,163,17,31,14,FALSE
1233,49,12,136,3,95,92,FALSE
1234,41,1,218,6,54,48,FALSE
1235,106,14,124,12,53,41,FALSE
1236,109,3,131,15,98,83,FALSE
1237,176,3,232,7,59,52,FALSE
1238,122,15,206,19,67,48,FALSE
1239,167,19,109,13,22,9,FALSE
1240,178,3,50,5,42,37,FALSE
1241,160,5,188,13,94,81,FALSE
1242,34,28,54,12,100,88,FALSE
1243,110,23,261,16,30,14,FALSE
1244,28,15,78,3,49,46,FALSE
1245,169,28,295,9,52,43,FALSE
1246,69,13,140,19,49,30,FALSE
1247,44,24,23,19,96,77,FALSE
1248,190,3,260,18,76,58,FALSE
1249,154,20,197,2,82,80,FALSE
1250,44,23,44,3,67,64,FALSE
1251,65,11,216,8,99,91,FALSE
1252,191,28,147,9,45,36,FALSE
1253,175,11,237,6,20,14,FALSE
1254,118,29,221,16,33,17,FALSE
1255,157,26,106,6,71,65,FALSE
1256,195,29,231,19,42,23,FALSE
1257,66,7,107,8,70,62,FALSE
1258,115,13,181,6,23,17,FALSE
1259,72,1,115,3,99,96,FALSE
1260,101,23,276,8,84,76,FALSE
1261,53,17,73,9,37,28,FALSE
1262,38,25,160,12,56,44,FALSE
1263,117,6,261,7,76,69,FALSE
1264,151,6,218,14,69,55,FALSE
1265,170,25,293,17,95,78,True
1266,62,19,130,18,90,72,FALSE
1267,34,9,174,5,20,15,FALSE
1268,23,13,37,16,69,53,FALSE
1269,127,24,65,20,51,31,FALSE
1270,129,11,146,1,35,34,FALSE
1271,110,10,245,1,67,66,FALSE
1272,169,12,228,14,66,52,FALSE
1273,147,26,139,10,99,89,FALSE
1274,52,19,156,17,68,51,FALSE
1275,101,10,194,8,99,91,FALSE
1276,80,30,231,1,98,97,FALSE
1277,80,26,196,15,67,52,FALSE
1278,152,4,208,15,64,49,FALSE
1279,172,5,40,19,96,77,FALSE
1280,119,25,145,5,75,70,FALSE
1281,65,13,192,17,85,68,FALSE
1282,109,29,246,5,40,35,FALSE
1283,113,11,226,12,44,32,FALSE
1284,145,5,280,8,30,22,FALSE
1285,192,29,168,19,27,8,FALSE
1286,32,20,63,19,92,73,FALSE
1287,126,11,217,15,35,20,FALSE
1288,53,27,172,9,27,18,FALSE
1289,36,5,52,8,98,90,FALSE
1290,134,14,141,15,71,56,FALSE
1291,54,30,289,9,95,86,FALSE
1292,76,12,233,4,41,37,FALSE
1293,105,7,116,5,31,26,FALSE
1294,52,7,93,5,32,27,FALSE
1295,108,7,60,20,40,20,FALSE
1296,34,15,176,19,75,56,FALSE
1297,197,19,230,13,87,74,FALSE
1298,77,25,240,14,91,77,FALSE
1299,119,29,145,1,51,50,FALSE
1300,116,20,287,10,23,13,FALSE
1301,118,25,74,2,30,28,FALSE
1302,118,16,209,18,91,73,FALSE
1303,73,6,253,11,61,50,FALSE
1304,194,17,275,17,86,69,FALSE
1305,151,12,283,11,34,23,FALSE
1306,145,2,296,8,52,44,FALSE
1307,148,8,236,16,77,61,FALSE
1308,190,16,28,19,78,59,FALSE
1309,109,15,207,15,97,82,FALSE
1310,72,11,178,13,68,55,FALSE
1311,95,4,182,19,51,32,FALSE
1312,62,2,25,5,83,78,FALSE
1313,133,14,188,2,52,50,FALSE
1314,57,5,259,12,39,27,FALSE
1315,197,14,174,9,80,71,True
1316,166,1,272,10,74,64,FALSE
1317,87,24,246,7,32,25,FALSE
1318,187,3,299,19,22,3,FALSE
1319,129,5,164,13,93,80,FALSE
1320,57,27,63,12,75,63,FALSE
1321,65,2,218,1,64,63,FALSE
1322,24,22,23,1,50,49,FALSE
1323,99,12,219,7,81,74,FALSE
1324,101,19,30,10,70,60,FALSE
1325,98,30,34,19,87,68,FALSE
1326,98,5,234,18,65,47,True
1327,64,8,194,11,54,43,FALSE
1328,119,19,52,19,74,55,FALSE
1329,117,7,244,19,100,81,FALSE
1330,196,17,41,6,62,56,FALSE
1331,55,9,47,12,23,11,FALSE
1332,89,19,23,9,23,14,FALSE
1333,146,8,297,1,76,75,FALSE
1334,102,27,68,2,100,98,FALSE
1335,65,10,45,5,36,31,FALSE
1336,97,17,42,5,59,54,FALSE
1337,108,14,37,5,63,58,FALSE
1338,104,25,293,1,63,62,FALSE
1339,199,17,91,3,86,83,FALSE
1340,86,13,91,11,67,56,FALSE
1341,96,24,73,12,83,71,FALSE
1342,109,29,159,11,44,33,FALSE
1343,164,2,48,15,69,54,FALSE
1344,30,16,46,9,90,81,FALSE
1345,22,26,235,3,27,24,FALSE
1346,155,15,235,11,50,39,FALSE
1347,183,9,185,19,22,3,FALSE
1348,155,13,85,19,39,20,FALSE
1349,149,12,180,2,60,58,FALSE
1350,65,9,46,17,20,3,FALSE
1351,74,1,218,2,23,21,FALSE
1352,147,7,37,8,39,31,FALSE
1353,135,17,79,14,50,36,FALSE
1354,104,21,200,7,45,38,True
1355,72,11,92,7,56,49,FALSE
1356,134,26,166,9,89,80,FALSE
1357,132,23,287,6,28,22,FALSE
1358,131,30,145,12,55,43,FALSE
1359,88,5,268,6,89,83,True
1360,72,2,96,3,79,76,FALSE
1361,43,23,145,4,40,36,FALSE
1362,103,15,261,8,80,72,FALSE
1363,67,26,149,20,52,32,FALSE
1364,170,24,120,8,31,23,FALSE
1365,87,1,257,2,94,92,FALSE
1366,180,22,178,14,27,13,FALSE
1367,161,18,31,13,100,87,FALSE
1368,52,20,229,3,59,56,FALSE
1369,81,8,120,7,72,65,FALSE
1370,52,4,247,8,91,83,True
1371,79,2,22,14,95,81,FALSE
1372,140,10,211,2,30,28,FALSE
1373,137,28,186,18,68,50,FALSE
1374,60,20,173,7,59,52,FALSE
1375,91,14,140,19,100,81,FALSE
1376,171,3,298,19,78,59,FALSE
1377,143,12,23,10,22,12,FALSE
1378,55,30,173,14,35,21,FALSE
1379,191,5,111,7,40,33,FALSE
1380,193,27,238,9,100,91,FALSE
1381,25,1,125,17,66,49,FALSE
1382,106,29,87,4,72,68,FALSE
1383,183,27,115,19,74,55,FALSE
1384,80,22,278,10,28,18,FALSE
1385,45,30,94,14,26,12,FALSE
1386,145,8,135,15,35,20,FALSE
1387,50,16,96,16,91,75,FALSE
1388,182,25,20,15,54,39,FALSE
1389,21,16,241,3,45,42,FALSE
1390,164,27,94,17,91,74,FALSE
1391,152,26,293,20,63,43,FALSE
1392,21,18,23,8,45,37,FALSE
1393,153,13,299,9,20,11,FALSE
1394,186,17,181,20,42,22,FALSE
1395,137,8,144,17,65,48,FALSE
1396,119,10,77,16,38,22,FALSE
1397,67,24,266,14,94,80,FALSE
1398,161,1,266,9,63,54,FALSE
1399,67,10,121,13,79,66,FALSE
1400,136,23,24,5,99,94,FALSE
1401,157,29,177,12,64,52,FALSE
1402,187,2,203,13,43,30,FALSE
1403,125,2,250,14,37,23,FALSE
1404,62,24,257,3,67,64,FALSE
1405,196,14,292,1,61,60,FALSE
1406,190,16,144,13,91,78,FALSE
1407,109,2,249,2,46,44,FALSE
1408,31,1,231,7,33,26,FALSE
1409,73,15,105,17,73,56,FALSE
1410,45,7,234,16,54,38,FALSE
1411,109,7,282,18,38,20,FALSE
1412,22,16,277,7,40,33,FALSE
1413,106,4,192,6,29,23,FALSE
1414,173,25,140,7,49,42,FALSE
1415,139,21,202,18,90,72,FALSE
1416,21,26,234,10,41,31,FALSE
1417,159,13,63,15,49,34,FALSE
1418,132,25,178,8,50,42,FALSE
1419,173,16,284,17,94,77,FALSE
1420,22,25,57,12,86,74,FALSE
1421,111,10,146,17,34,17,FALSE
1422,56,22,93,13,86,73,FALSE
1423,105,28,87,19,76,57,FALSE
1424,118,12,290,7,96,89,FALSE
1425,126,26,221,1,56,55,FALSE
1426,187,1,89,13,88,75,FALSE
1427,180,1,82,7,31,24,FALSE
1428,83,11,34,13,55,42,FALSE
1429,153,6,267,16,88,72,FALSE
1430,138,22,145,10,51,41,FALSE
1431,188,5,209,2,66,64,FALSE
1432,125,7,151,6,55,49,FALSE
1433,38,20,124,17,84,67,FALSE
1434,29,19,163,18,30,12,FALSE
1435,67,19,146,2,25,23,True
1436,177,22,36,20,93,73,FALSE
1437,127,27,256,20,74,54,FALSE
1438,51,18,229,19,44,25,FALSE
1439,196,27,162,11,52,41,FALSE
1440,45,18,97,16,52,36,FALSE
1441,99,10,95,15,69,54,FALSE
1442,172,22,274,6,93,87,FALSE
1443,70,25,82,7,91,84,FALSE
1444,193,18,127,9,21,12,FALSE
1445,73,3,24,18,53,35,FALSE
1446,68,28,121,12,68,56,FALSE
